day,local_time,assessment_number,mean_daily_temp, Wind (km/h),ws,wd, cummulative_rain_since_9am ,rain_mm,location
59,1/8/20 20:45,NA,6.9,3.1,0.86,110,0,0,Billa_Billa
59,1/8/20 21:00,NA,6.2,2.9,0.81,110,0,0,Billa_Billa
59,1/8/20 21:15,NA,5.8,2.8,0.78,110,0,0,Billa_Billa
59,1/8/20 21:30,NA,6.2,1.1,0.31,110,0,0,Billa_Billa
59,1/8/20 21:45,NA,6.6,2,0.56,110,0,0,Billa_Billa
59,1/8/20 22:00,NA,6.8,0,0.00,180,0,0,Billa_Billa
59,1/8/20 22:15,NA,6.3,1.3,0.36,110,0,0,Billa_Billa
59,1/8/20 22:30,NA,6.3,0,0.00,180,0,0,Billa_Billa
59,1/8/20 22:45,NA,6.7,1.2,0.33,110,0,0,Billa_Billa
59,1/8/20 23:00,NA,8.2,1.7,0.47,110,0,0,Billa_Billa
59,1/8/20 23:15,NA,7.6,0,0.00,180,0,0,Billa_Billa
59,1/8/20 23:30,NA,6.6,1.8,0.50,110,0,0,Billa_Billa
59,1/8/20 23:45,NA,8.2,0.1,0.03,109,0,0,Billa_Billa
60,2/8/20 0:00,NA,8.1,0.9,0.25,110,0,0,Billa_Billa
60,2/8/20 0:15,NA,8,1.4,0.39,110,0,0,Billa_Billa
60,2/8/20 0:30,NA,7.4,1.6,0.44,110,0,0,Billa_Billa
60,2/8/20 0:45,NA,7.7,1.1,0.31,110,0,0,Billa_Billa
60,2/8/20 1:00,NA,7.3,1.3,0.36,110,0,0,Billa_Billa
60,2/8/20 1:15,NA,6.3,2,0.56,110,0,0,Billa_Billa
60,2/8/20 1:30,NA,6.8,0.6,0.17,110,0,0,Billa_Billa
60,2/8/20 1:45,NA,7.5,2.7,0.75,110,0,0,Billa_Billa
60,2/8/20 2:00,NA,7.2,2.8,0.78,94,0,0,Billa_Billa
60,2/8/20 2:15,NA,7.6,0.5,0.14,94,0,0,Billa_Billa
60,2/8/20 2:30,NA,6.9,0.3,0.08,94,0,0,Billa_Billa
60,2/8/20 2:45,NA,5.8,0.3,0.08,94,0,0,Billa_Billa
60,2/8/20 3:00,NA,6.6,0,0.00,180,0,0,Billa_Billa
60,2/8/20 3:15,NA,5.6,0,0.00,180,0,0,Billa_Billa
60,2/8/20 3:30,NA,5,0,0.00,180,0,0,Billa_Billa
60,2/8/20 3:45,NA,4.5,0,0.00,180,0,0,Billa_Billa
60,2/8/20 4:00,NA,5.1,0,0.00,180,0,0,Billa_Billa
60,2/8/20 4:15,NA,4.4,0,0.00,94,0,0,Billa_Billa
60,2/8/20 4:30,NA,3.4,3.4,0.94,93,0,0,Billa_Billa
60,2/8/20 4:45,NA,4.6,3.1,0.86,93,0,0,Billa_Billa
60,2/8/20 5:00,NA,5.9,2.8,0.78,92,0,0,Billa_Billa
60,2/8/20 5:15,NA,6.6,1.4,0.39,92,0,0,Billa_Billa
60,2/8/20 5:30,NA,6.4,0,0.00,93,0,0,Billa_Billa
60,2/8/20 5:45,NA,5.9,1.3,0.36,93,0,0,Billa_Billa
60,2/8/20 6:00,NA,6.5,1.8,0.50,93,0,0,Billa_Billa
60,2/8/20 6:15,NA,6.3,2.6,0.72,92,0,0,Billa_Billa
60,2/8/20 6:30,NA,6.3,2,0.56,92,0,0,Billa_Billa
60,2/8/20 6:45,NA,6.6,5.6,1.56,75,0,0,Billa_Billa
60,2/8/20 7:00,NA,6.8,4.5,1.25,68,0,0,Billa_Billa
60,2/8/20 7:15,NA,7.4,1.6,0.44,69,0,0,Billa_Billa
60,2/8/20 7:30,NA,8,0.1,0.03,70,0,0,Billa_Billa
60,2/8/20 7:45,NA,8.3,1.8,0.50,93,0,0,Billa_Billa
60,2/8/20 8:00,NA,8.9,0.9,0.25,101,0,0,Billa_Billa
60,2/8/20 8:15,NA,10.1,0.2,0.06,101,0,0,Billa_Billa
60,2/8/20 8:30,NA,11.3,1.4,0.39,101,0,0,Billa_Billa
60,2/8/20 8:45,NA,12,1.6,0.44,101,0,0,Billa_Billa
60,2/8/20 9:00,NA,13.3,1.8,0.50,101,0,0,Billa_Billa
60,2/8/20 9:15,NA,14.3,1.1,0.31,116,0,0,Billa_Billa
60,2/8/20 9:30,NA,15.5,0.4,0.11,120,0,0,Billa_Billa
60,2/8/20 9:45,NA,16.6,1.1,0.31,122,0,0,Billa_Billa
60,2/8/20 10:00,NA,17.9,0.7,0.19,130,0,0,Billa_Billa
60,2/8/20 10:15,NA,18.4,4.1,1.14,306,0,0,Billa_Billa
60,2/8/20 10:30,NA,18.7,5.1,1.42,300,0,0,Billa_Billa
60,2/8/20 10:45,NA,18.8,4,1.11,292,0,0,Billa_Billa
60,2/8/20 11:00,NA,19.3,4.7,1.31,269,0,0,Billa_Billa
60,2/8/20 11:15,NA,19.3,4.9,1.36,258,0,0,Billa_Billa
60,2/8/20 11:30,NA,19.9,2.8,0.78,294,0,0,Billa_Billa
60,2/8/20 11:45,NA,20.5,3,0.83,263,0,0,Billa_Billa
60,2/8/20 12:00,NA,20.6,4.8,1.33,281,0,0,Billa_Billa
60,2/8/20 12:15,NA,20.8,3.5,0.97,291,0,0,Billa_Billa
60,2/8/20 12:30,NA,20.8,6.6,1.83,227,0,0,Billa_Billa
60,2/8/20 12:45,NA,21,5.8,1.61,206,0,0,Billa_Billa
60,2/8/20 13:00,NA,21.5,3.6,1.00,180,0,0,Billa_Billa
60,2/8/20 13:15,NA,21.5,3.4,0.94,209,0,0,Billa_Billa
60,2/8/20 13:30,NA,22,5.4,1.50,122,0,0,Billa_Billa
60,2/8/20 13:45,NA,21.9,6.5,1.81,193,0,0,Billa_Billa
60,2/8/20 14:00,NA,21.9,4.9,1.36,177,0,0,Billa_Billa
60,2/8/20 14:15,NA,21.9,4.1,1.14,191,0,0,Billa_Billa
60,2/8/20 14:30,NA,21.9,5.3,1.47,203,0,0,Billa_Billa
60,2/8/20 14:45,NA,22.1,1.8,0.50,204,0,0,Billa_Billa
60,2/8/20 15:00,NA,21.8,3.4,0.94,170,0,0,Billa_Billa
60,2/8/20 15:15,NA,22.1,1.6,0.44,145,0,0,Billa_Billa
60,2/8/20 15:30,NA,22,2.6,0.72,133,0,0,Billa_Billa
60,2/8/20 15:45,NA,22,4.4,1.22,179,0,0,Billa_Billa
60,2/8/20 16:00,NA,22.1,2.2,0.61,202,0,0,Billa_Billa
60,2/8/20 16:15,NA,21.8,4.5,1.25,180,0,0,Billa_Billa
60,2/8/20 16:30,NA,21.6,3.2,0.89,180,0,0,Billa_Billa
60,2/8/20 16:45,NA,21.3,2.9,0.81,180,0,0,Billa_Billa
60,2/8/20 17:00,NA,20.8,2.7,0.75,180,0,0,Billa_Billa
60,2/8/20 17:15,NA,20,2.9,0.81,180,0,0,Billa_Billa
60,2/8/20 17:30,NA,19,3.3,0.92,180,0,0,Billa_Billa
60,2/8/20 17:45,NA,17.6,3.2,0.89,180,0,0,Billa_Billa
60,2/8/20 18:00,NA,17.4,3,0.83,180,0,0,Billa_Billa
60,2/8/20 18:15,NA,15.7,3.3,0.92,177,0,0,Billa_Billa
60,2/8/20 18:30,NA,13.1,3.9,1.08,178,0,0,Billa_Billa
60,2/8/20 18:45,NA,13.3,3.6,1.00,171,0,0,Billa_Billa
60,2/8/20 19:00,NA,11.8,3.9,1.08,170,0,0,Billa_Billa
60,2/8/20 19:15,NA,10.3,4.3,1.19,170,0,0,Billa_Billa
60,2/8/20 19:30,NA,9.8,4,1.11,169,0,0,Billa_Billa
60,2/8/20 19:45,NA,8.9,3.9,1.08,169,0,0,Billa_Billa
60,2/8/20 20:00,NA,8.8,3.7,1.03,169,0,0,Billa_Billa
60,2/8/20 20:15,NA,10.3,3.8,1.06,169,0,0,Billa_Billa
60,2/8/20 20:30,NA,11.6,4.7,1.31,166,0,0,Billa_Billa
60,2/8/20 20:45,NA,9.3,4.4,1.22,158,0,0,Billa_Billa
60,2/8/20 21:00,NA,9.4,3.6,1.00,158,0,0,Billa_Billa
60,2/8/20 21:15,NA,9.6,0.3,0.08,158,0,0,Billa_Billa
60,2/8/20 21:30,NA,9.6,1.8,0.50,158,0,0,Billa_Billa
60,2/8/20 21:45,NA,9.3,1.7,0.47,158,0,0,Billa_Billa
60,2/8/20 22:00,NA,8.9,0.4,0.11,158,0,0,Billa_Billa
60,2/8/20 22:15,NA,8.1,1.6,0.44,158,0,0,Billa_Billa
60,2/8/20 22:30,NA,8.6,1.5,0.42,158,0,0,Billa_Billa
60,2/8/20 22:45,NA,9.3,2.8,0.78,158,0,0,Billa_Billa
60,2/8/20 23:00,NA,8.3,2.6,0.72,158,0,0,Billa_Billa
60,2/8/20 23:15,NA,8.3,3.4,0.94,158,0,0,Billa_Billa
60,2/8/20 23:30,NA,8.3,1.7,0.47,158,0,0,Billa_Billa
60,2/8/20 23:45,NA,9.2,2.4,0.67,158,0,0,Billa_Billa
61,3/8/20 0:00,NA,10,3.4,0.94,154,0,0,Billa_Billa
61,3/8/20 0:15,NA,9,3.2,0.89,151,0,0,Billa_Billa
61,3/8/20 0:30,NA,8.6,2.5,0.69,152,0,0,Billa_Billa
61,3/8/20 0:45,NA,8.3,3.5,0.97,152,0,0,Billa_Billa
61,3/8/20 1:00,NA,8.9,3.7,1.03,151,0,0,Billa_Billa
61,3/8/20 1:15,NA,9.5,2.3,0.64,151,0,0,Billa_Billa
61,3/8/20 1:30,NA,9.6,0.8,0.22,157,0,0,Billa_Billa
61,3/8/20 1:45,NA,9.8,3,0.83,211,0,0,Billa_Billa
61,3/8/20 2:00,NA,10.4,0.3,0.08,235,0,0,Billa_Billa
61,3/8/20 2:15,NA,8.8,0.8,0.22,235,0,0,Billa_Billa
61,3/8/20 2:30,NA,7.4,0.1,0.03,235,0,0,Billa_Billa
61,3/8/20 2:45,NA,7.9,0.1,0.03,234,0,0,Billa_Billa
61,3/8/20 3:00,NA,8.6,0,0.00,180,0,0,Billa_Billa
61,3/8/20 3:15,NA,10.1,4.9,1.36,10,0,0,Billa_Billa
61,3/8/20 3:30,NA,10.3,3.2,0.89,31,0,0,Billa_Billa
61,3/8/20 3:45,NA,10.3,5.5,1.53,35,0,0,Billa_Billa
61,3/8/20 4:00,NA,10.1,4.5,1.25,37,0,0,Billa_Billa
61,3/8/20 4:15,NA,9.9,5,1.39,38,0,0,Billa_Billa
61,3/8/20 4:30,NA,9.3,3.9,1.08,38,0,0,Billa_Billa
61,3/8/20 4:45,NA,9,2.6,0.72,38,0,0,Billa_Billa
61,3/8/20 5:00,NA,8.9,0.2,0.06,38,0,0,Billa_Billa
61,3/8/20 5:15,NA,8.5,0.7,0.19,38,0,0,Billa_Billa
61,3/8/20 5:30,NA,8,0,0.00,180,0,0,Billa_Billa
61,3/8/20 5:45,NA,8,0.5,0.14,38,0,0,Billa_Billa
61,3/8/20 6:00,NA,7.8,0.2,0.06,38,0,0,Billa_Billa
61,3/8/20 6:15,NA,7.5,0,0.00,180,0,0,Billa_Billa
61,3/8/20 6:30,NA,7.5,0,0.00,180,0,0,Billa_Billa
61,3/8/20 6:45,NA,8.1,0.2,0.06,38,0,0,Billa_Billa
61,3/8/20 7:00,NA,8.6,0.7,0.19,38,0,0,Billa_Billa
61,3/8/20 7:15,NA,9.4,1.4,0.39,38,0,0,Billa_Billa
61,3/8/20 7:30,NA,10.5,3.6,1.00,38,0,0,Billa_Billa
61,3/8/20 7:45,NA,11.7,5.7,1.58,37,0,0,Billa_Billa
61,3/8/20 8:00,NA,12.8,7.6,2.11,32,0,0,Billa_Billa
61,3/8/20 8:15,NA,14.4,11.1,3.08,28,0,0,Billa_Billa
61,3/8/20 8:30,NA,15.2,11.6,3.22,29,0,0,Billa_Billa
61,3/8/20 8:45,NA,15.9,10.4,2.89,18,0,0,Billa_Billa
61,3/8/20 9:00,NA,16.3,9.7,2.69,12,0,0,Billa_Billa
61,3/8/20 9:15,NA,16.5,9.2,2.56,8,0,0,Billa_Billa
61,3/8/20 9:30,NA,16.9,10,2.78,14,0,0,Billa_Billa
61,3/8/20 9:45,NA,17.5,11,3.06,16,0,0,Billa_Billa
61,3/8/20 10:00,NA,17.9,11.7,3.25,14,0,0,Billa_Billa
61,3/8/20 10:15,NA,18.4,10.3,2.86,9,0,0,Billa_Billa
61,3/8/20 10:30,NA,18.8,9.8,2.72,11,0,0,Billa_Billa
61,3/8/20 10:45,NA,19.3,12.3,3.42,23,0,0,Billa_Billa
61,3/8/20 11:00,NA,19.5,9.5,2.64,5,0,0,Billa_Billa
61,3/8/20 11:15,NA,20,9,2.50,351,0,0,Billa_Billa
61,3/8/20 11:30,NA,20.6,7.4,2.06,4,0,0,Billa_Billa
61,3/8/20 11:45,NA,20.7,8.7,2.42,4,0,0,Billa_Billa
61,3/8/20 12:00,NA,20.4,7,1.94,349,0,0,Billa_Billa
61,3/8/20 12:15,NA,20.9,7.2,2.00,349,0,0,Billa_Billa
61,3/8/20 12:30,NA,20.8,6.9,1.92,335,0,0,Billa_Billa
61,3/8/20 12:45,NA,20.4,6.5,1.81,337,0,0,Billa_Billa
61,3/8/20 13:00,NA,20.6,5.9,1.64,330,0,0,Billa_Billa
61,3/8/20 13:15,NA,21,8.7,2.42,310,0,0,Billa_Billa
61,3/8/20 13:30,NA,20.4,5,1.39,330,0,0,Billa_Billa
61,3/8/20 13:45,NA,21.1,5.2,1.44,357,0,0,Billa_Billa
61,3/8/20 14:00,NA,20.6,3.4,0.94,351,0,0,Billa_Billa
61,3/8/20 14:15,NA,20.5,4.6,1.28,354,0,0,Billa_Billa
61,3/8/20 14:30,NA,20.6,4.4,1.22,13,0,0,Billa_Billa
61,3/8/20 14:45,NA,20.6,3.9,1.08,36,0,0,Billa_Billa
61,3/8/20 15:00,NA,21.1,5.3,1.47,40,0,0,Billa_Billa
61,3/8/20 15:15,NA,21.8,9.6,2.67,54,0,0,Billa_Billa
61,3/8/20 15:30,NA,20.9,4.9,1.36,356,0,0,Billa_Billa
61,3/8/20 15:45,NA,20.6,3.3,0.92,329,0,0,Billa_Billa
61,3/8/20 16:00,NA,21.1,1.8,0.50,52,0,0,Billa_Billa
61,3/8/20 16:15,NA,21.5,5.2,1.44,34,0,0,Billa_Billa
61,3/8/20 16:30,NA,20.6,5.8,1.61,340,0,0,Billa_Billa
61,3/8/20 16:45,NA,20.9,2.3,0.64,342,0,0,Billa_Billa
61,3/8/20 17:00,NA,18.7,3.2,0.89,17,0,0,Billa_Billa
61,3/8/20 17:15,NA,16.9,2.6,0.72,206,0,0,Billa_Billa
61,3/8/20 17:30,NA,15.3,2.6,0.72,158,0,0,Billa_Billa
61,3/8/20 17:45,NA,14.3,4.1,1.14,60,0,0,Billa_Billa
61,3/8/20 18:00,NA,13.1,3.1,0.86,49,0,0,Billa_Billa
61,3/8/20 18:15,NA,12.3,2.7,0.75,49,0,0,Billa_Billa
61,3/8/20 18:30,NA,11.7,2.9,0.81,49,0,0,Billa_Billa
61,3/8/20 18:45,NA,12.1,3.1,0.86,49,0,0,Billa_Billa
61,3/8/20 19:00,NA,11.8,3.4,0.94,49,0,0,Billa_Billa
61,3/8/20 19:15,NA,11.1,4,1.11,49,0,0,Billa_Billa
61,3/8/20 19:30,NA,10.4,4.1,1.14,49,0,0,Billa_Billa
61,3/8/20 19:45,NA,10.4,4.1,1.14,49,0,0,Billa_Billa
61,3/8/20 20:00,NA,10.8,3.3,0.92,49,0,0,Billa_Billa
61,3/8/20 20:15,NA,10.7,3.3,0.92,49,0,0,Billa_Billa
61,3/8/20 20:30,NA,10.6,4.3,1.19,49,0,0,Billa_Billa
61,3/8/20 20:45,NA,9.7,4.8,1.33,49,0,0,Billa_Billa
61,3/8/20 21:00,NA,10.1,5.1,1.42,48,0,0,Billa_Billa
61,3/8/20 21:15,NA,11.3,5.7,1.58,45,0,0,Billa_Billa
61,3/8/20 21:30,NA,11.9,5.2,1.44,40,0,0,Billa_Billa
61,3/8/20 21:45,NA,11.6,5.4,1.50,30,0,0,Billa_Billa
61,3/8/20 22:00,NA,10.6,4.7,1.31,31,0,0,Billa_Billa
61,3/8/20 22:15,NA,11.8,5.1,1.42,31,0,0,Billa_Billa
61,3/8/20 22:30,NA,11.6,5.3,1.47,32,0,0,Billa_Billa
61,3/8/20 22:45,NA,12,5.7,1.58,33,0,0,Billa_Billa
61,3/8/20 23:00,NA,11.9,5.3,1.47,34,0,0,Billa_Billa
61,3/8/20 23:15,NA,12.2,5.5,1.53,34,0,0,Billa_Billa
61,3/8/20 23:30,NA,10.8,5.4,1.50,36,0,0,Billa_Billa
61,3/8/20 23:45,NA,10.9,5.9,1.64,37,0,0,Billa_Billa
62,4/8/20 0:00,NA,10.3,6.1,1.69,38,0,0,Billa_Billa
62,4/8/20 0:15,NA,10.4,5.9,1.64,38,0,0,Billa_Billa
62,4/8/20 0:30,NA,11.3,5.7,1.58,35,0,0,Billa_Billa
62,4/8/20 0:45,NA,11.1,4.5,1.25,37,0,0,Billa_Billa
62,4/8/20 1:00,NA,11.8,5.1,1.42,37,0,0,Billa_Billa
62,4/8/20 1:15,NA,12,4.1,1.14,37,0,0,Billa_Billa
62,4/8/20 1:30,NA,12.7,4.8,1.33,36,0,0,Billa_Billa
62,4/8/20 1:45,NA,14,6.3,1.75,26,0,0,Billa_Billa
62,4/8/20 2:00,NA,14.6,4.5,1.25,21,0,0,Billa_Billa
62,4/8/20 2:15,NA,14.5,6.7,1.86,15,0,0,Billa_Billa
62,4/8/20 2:30,NA,14.5,7.7,2.14,20,0,0,Billa_Billa
62,4/8/20 2:45,NA,14.2,8.3,2.31,22,0,0,Billa_Billa
62,4/8/20 3:00,NA,13.6,7.2,2.00,31,0,0,Billa_Billa
62,4/8/20 3:15,NA,13.8,6.7,1.86,26,0,0,Billa_Billa
62,4/8/20 3:30,NA,14.1,7.1,1.97,22,0,0,Billa_Billa
62,4/8/20 3:45,NA,14.3,6.9,1.92,12,0,0,Billa_Billa
62,4/8/20 4:00,NA,13.9,7.6,2.11,20,0,0,Billa_Billa
62,4/8/20 4:15,NA,13.7,7.5,2.08,20,0,0,Billa_Billa
62,4/8/20 4:30,NA,13.6,7.6,2.11,20,0,0,Billa_Billa
62,4/8/20 4:45,NA,13.4,7.8,2.17,22,0,0,Billa_Billa
62,4/8/20 5:00,NA,13.5,8.3,2.31,20,0,0,Billa_Billa
62,4/8/20 5:15,NA,13.5,6.9,1.92,18,0,0,Billa_Billa
62,4/8/20 5:30,NA,13.4,5.5,1.53,13,0,0,Billa_Billa
62,4/8/20 5:45,NA,13.5,5.6,1.56,17,0,0,Billa_Billa
62,4/8/20 6:00,NA,13.4,7.7,2.14,23,0,0,Billa_Billa
62,4/8/20 6:15,NA,13.5,8.9,2.47,20,0,0,Billa_Billa
62,4/8/20 6:30,NA,13.5,10.7,2.97,19,0,0,Billa_Billa
62,4/8/20 6:45,NA,13.3,10.9,3.03,20,0,0,Billa_Billa
62,4/8/20 7:00,NA,13,12.1,3.36,27,0,0,Billa_Billa
62,4/8/20 7:15,NA,12.9,10.5,2.92,30,0,0,Billa_Billa
62,4/8/20 7:30,NA,13.3,9.7,2.69,28,0,0,Billa_Billa
62,4/8/20 7:45,NA,14,8.3,2.31,29,0,0,Billa_Billa
62,4/8/20 8:00,NA,14.9,8,2.22,13,0,0,Billa_Billa
62,4/8/20 8:15,NA,15.5,7.9,2.19,9,0,0,Billa_Billa
62,4/8/20 8:30,NA,15.5,9.1,2.53,12,0,0,Billa_Billa
62,4/8/20 8:45,NA,16.4,9.2,2.56,21,0,0,Billa_Billa
62,4/8/20 9:00,NA,17.3,9.7,2.69,9,0,0,Billa_Billa
62,4/8/20 9:15,NA,17.9,10.2,2.83,14,0,0,Billa_Billa
62,4/8/20 9:30,NA,18.3,9.5,2.64,15,0,0,Billa_Billa
62,4/8/20 9:45,NA,18.6,10.6,2.94,9,0,0,Billa_Billa
62,4/8/20 10:00,NA,19.6,9.8,2.72,12,0,0,Billa_Billa
62,4/8/20 10:15,NA,20.1,10.8,3.00,13,0,0,Billa_Billa
62,4/8/20 10:30,NA,20.8,7.4,2.06,355,0,0,Billa_Billa
62,4/8/20 10:45,NA,21.3,8,2.22,2,0,0,Billa_Billa
62,4/8/20 11:00,NA,21.7,6.9,1.92,348,0,0,Billa_Billa
62,4/8/20 11:15,NA,21.9,7.2,2.00,7,0,0,Billa_Billa
62,4/8/20 11:30,NA,22.3,9.1,2.53,36,0,0,Billa_Billa
62,4/8/20 11:45,NA,22.5,7,1.94,1,0,0,Billa_Billa
62,4/8/20 12:00,NA,22.4,7.5,2.08,305,0,0,Billa_Billa
62,4/8/20 12:15,NA,22.6,6.3,1.75,304,0,0,Billa_Billa
62,4/8/20 12:30,NA,23.2,7.9,2.19,2,0,0,Billa_Billa
62,4/8/20 12:45,NA,23.3,11,3.06,295,0,0,Billa_Billa
62,4/8/20 13:00,NA,23.6,8.1,2.25,313,0,0,Billa_Billa
62,4/8/20 13:15,NA,23.3,6.4,1.78,306,0,0,Billa_Billa
62,4/8/20 13:30,NA,22.4,8.7,2.42,287,0,0,Billa_Billa
62,4/8/20 13:45,NA,23.4,7.9,2.19,276,0,0,Billa_Billa
62,4/8/20 14:00,NA,23.5,8,2.22,267,0,0,Billa_Billa
62,4/8/20 14:15,NA,23.8,8.2,2.28,279,0,0,Billa_Billa
62,4/8/20 14:30,NA,24,11,3.06,292,0,0,Billa_Billa
62,4/8/20 14:45,NA,24,8.1,2.25,297,0,0,Billa_Billa
62,4/8/20 15:00,NA,23.6,12.5,3.47,295,0,0,Billa_Billa
62,4/8/20 15:15,NA,24,6.7,1.86,305,0,0,Billa_Billa
62,4/8/20 15:30,NA,23.2,10.3,2.86,299,0,0,Billa_Billa
62,4/8/20 15:45,NA,23.7,6.7,1.86,289,0,0,Billa_Billa
62,4/8/20 16:00,NA,24,6.8,1.89,272,0,0,Billa_Billa
62,4/8/20 16:15,NA,23.8,13.5,3.75,291,0,0,Billa_Billa
62,4/8/20 16:30,NA,23.6,9.4,2.61,291,0,0,Billa_Billa
62,4/8/20 16:45,NA,23.4,5.1,1.42,297,0,0,Billa_Billa
62,4/8/20 17:00,NA,23,6,1.67,289,0,0,Billa_Billa
62,4/8/20 17:15,NA,22.9,5.7,1.58,280,0,0,Billa_Billa
62,4/8/20 17:30,NA,21.8,4.4,1.22,295,0,0,Billa_Billa
62,4/8/20 17:45,NA,20.5,2.1,0.58,255,0,0,Billa_Billa
62,4/8/20 18:00,NA,19.9,0.1,0.03,255,0,0,Billa_Billa
62,4/8/20 18:15,NA,19.1,0,0.00,180,0,0,Billa_Billa
62,4/8/20 18:30,NA,15.4,1.5,0.42,352,0,0,Billa_Billa
62,4/8/20 18:45,NA,14.8,2.1,0.58,15,0,0,Billa_Billa
62,4/8/20 19:00,NA,14.5,2.8,0.78,15,0,0,Billa_Billa
62,4/8/20 19:15,NA,14,3.1,0.86,15,0,0,Billa_Billa
62,4/8/20 19:30,NA,12.3,4.4,1.22,15,0,0,Billa_Billa
62,4/8/20 19:45,NA,11.6,1.6,0.44,14,0,0,Billa_Billa
62,4/8/20 20:00,NA,10.6,3.7,1.03,15,0,0,Billa_Billa
62,4/8/20 20:15,NA,10.3,3.8,1.06,15,0,0,Billa_Billa
62,4/8/20 20:30,NA,10.6,3,0.83,15,0,0,Billa_Billa
62,4/8/20 20:45,NA,10.1,1.6,0.44,20,0,0,Billa_Billa
62,4/8/20 21:00,NA,9.4,1,0.28,20,0,0,Billa_Billa
62,4/8/20 21:15,NA,8.4,0.5,0.14,20,0,0,Billa_Billa
62,4/8/20 21:30,NA,8,2.2,0.61,21,0,0,Billa_Billa
62,4/8/20 21:45,NA,7.8,2.5,0.69,21,0,0,Billa_Billa
62,4/8/20 22:00,NA,7.7,1.9,0.53,22,0,0,Billa_Billa
62,4/8/20 22:15,NA,7.9,2.2,0.61,22,0,0,Billa_Billa
62,4/8/20 22:30,NA,7.5,2.5,0.69,22,0,0,Billa_Billa
62,4/8/20 22:45,NA,7.5,3.3,0.92,22,0,0,Billa_Billa
62,4/8/20 23:00,NA,7.4,3.1,0.86,21,0,0,Billa_Billa
62,4/8/20 23:15,NA,6.9,4.1,1.14,24,0,0,Billa_Billa
62,4/8/20 23:30,NA,6.6,1.2,0.33,25,0,0,Billa_Billa
62,4/8/20 23:45,NA,6.5,2.3,0.64,25,0,0,Billa_Billa
63,5/8/20 0:00,NA,6.2,3.8,1.06,25,0,0,Billa_Billa
63,5/8/20 0:15,NA,6.6,2.9,0.81,25,0,0,Billa_Billa
63,5/8/20 0:30,NA,6.7,0.3,0.08,25,0,0,Billa_Billa
63,5/8/20 0:45,NA,6.6,0.5,0.14,25,0,0,Billa_Billa
63,5/8/20 1:00,NA,7,0,0.00,180,0,0,Billa_Billa
63,5/8/20 1:15,NA,6.7,0,0.00,180,0,0,Billa_Billa
63,5/8/20 1:30,NA,6,0.7,0.19,25,0,0,Billa_Billa
63,5/8/20 1:45,NA,5.6,1.1,0.31,25,0,0,Billa_Billa
63,5/8/20 2:00,NA,5.5,1.5,0.42,156,0,0,Billa_Billa
63,5/8/20 2:15,NA,5.9,0.5,0.14,180,0,0,Billa_Billa
63,5/8/20 2:30,NA,5.9,0.7,0.19,180,0,0,Billa_Billa
63,5/8/20 2:45,NA,4.9,3.3,0.92,106,0,0,Billa_Billa
63,5/8/20 3:00,NA,4.6,2,0.56,95,0,0,Billa_Billa
63,5/8/20 3:15,NA,5.7,2.9,0.81,95,0,0,Billa_Billa
63,5/8/20 3:30,NA,3.9,3.5,0.97,95,0,0,Billa_Billa
63,5/8/20 3:45,NA,3.9,0.8,0.22,95,0,0,Billa_Billa
63,5/8/20 4:00,NA,3.6,0,0.00,180,0,0,Billa_Billa
63,5/8/20 4:15,NA,3.5,0,0.00,180,0,0,Billa_Billa
63,5/8/20 4:30,NA,3.4,0,0.00,180,0,0,Billa_Billa
63,5/8/20 4:45,NA,2.6,2.6,0.72,95,0,0,Billa_Billa
63,5/8/20 5:00,NA,3,1.8,0.50,211,0,0,Billa_Billa
63,5/8/20 5:15,NA,2.9,3.3,0.92,341,0,0,Billa_Billa
63,5/8/20 5:30,NA,2.6,2.2,0.61,7,0,0,Billa_Billa
63,5/8/20 5:45,NA,2.9,2.4,0.67,7,0,0,Billa_Billa
63,5/8/20 6:00,NA,2.8,1.8,0.50,7,0,0,Billa_Billa
63,5/8/20 6:15,NA,2.6,3.3,0.92,7,0,0,Billa_Billa
63,5/8/20 6:30,NA,2.9,2.2,0.61,7,0,0,Billa_Billa
63,5/8/20 6:45,NA,3.6,0.7,0.19,7,0,0,Billa_Billa
63,5/8/20 7:00,NA,4.6,0,0.00,7,0,0,Billa_Billa
63,5/8/20 7:15,NA,5.5,0.1,0.03,7,0,0,Billa_Billa
63,5/8/20 7:30,NA,7.5,0.6,0.17,7,0,0,Billa_Billa
63,5/8/20 7:45,NA,9.4,0.7,0.19,356,0,0,Billa_Billa
63,5/8/20 8:00,NA,10.9,1.1,0.31,355,0,0,Billa_Billa
63,5/8/20 8:15,NA,11.6,3.2,0.89,316,0,0,Billa_Billa
63,5/8/20 8:30,NA,12,4.6,1.28,306,0,0,Billa_Billa
63,5/8/20 8:45,NA,12.5,7,1.94,272,0,0,Billa_Billa
63,5/8/20 9:00,NA,13.3,5.9,1.64,264,0,0,Billa_Billa
63,5/8/20 9:15,NA,14.2,5.8,1.61,253,0,0,Billa_Billa
63,5/8/20 9:30,NA,14.7,6.2,1.72,241,0,0,Billa_Billa
63,5/8/20 9:45,NA,15.1,5.8,1.61,238,0,0,Billa_Billa
63,5/8/20 10:00,NA,15.9,6.5,1.81,258,0,0,Billa_Billa
63,5/8/20 10:15,NA,16.5,7.4,2.06,250,0,0,Billa_Billa
